claim_id,timestamp,total_amount,fraud_risk,processing_time,status,vehicle_type,damage_severity,parts_affected,recommendation
CLM00176,2024-08-09 23:17:13.384737,3887.901673030622,28.408222479035476,4.83429044515831,approved,SUV,Moderate,"['Door Front Right', 'Front Bumper', 'Rear Bumper']",approve
CLM00177,2024-08-10 23:17:13.384737,5470.246236167806,2.602452753813016,3.9810785686810175,approved,Sedan,Moderate,['Headlight Left'],reject
CLM00178,2024-08-11 23:17:13.384737,5524.8385954218265,7.202419643423333,6.316616042698739,pending,Sedan,Moderate,"['Fender Right', 'Headlight Right', 'Fender Left']",approve
CLM00179,2024-08-12 23:17:13.384737,5708.647062251803,13.435049414797529,4.927402087690382,approved,Sedan,Critical,['Fender Right'],approve
CLM00180,2024-08-13 23:17:13.384737,4632.571851330744,11.963651167597316,5.427931364232321,pending,Truck,Severe,"['Front Bumper', 'Door Front Right', 'Fender Left']",approve
CLM00181,2024-08-14 23:17:13.384737,9315.87356565886,21.05627999016248,0.9648739747331833,approved,Sedan,Moderate,"['Headlight Right', 'Fender Left', 'Hood']",review
CLM00182,2024-08-15 23:17:13.384737,6506.328705007771,13.565427405592331,4.535168290845486,approved,SUV,Moderate,"['Door Front Right', 'Windshield']",reject
CLM00183,2024-08-16 23:17:13.384737,5349.729300631566,20.306114010027787,2.7769705249949532,approved,Truck,Minor,"['Windshield', 'Fender Left']",approve
CLM00184,2024-08-17 23:17:13.384737,6091.475226674447,52.490401508391535,3.8847688018867887,approved,SUV,Severe,['Fender Right'],approve
CLM00185,2024-08-18 23:17:13.384737,4773.629218908297,25.574715292634696,3.3852126725879383,approved,Sedan,Severe,"['Rear Bumper', 'Door Front Left']",approve
CLM00186,2024-08-19 23:17:13.384737,5039.3942623256235,18.145015000636974,5.328597283382858,pending,Sedan,Moderate,"['Fender Left', 'Rear Bumper']",approve
CLM00187,2024-08-20 23:17:13.384737,3641.3198354572132,12.007353116676528,1.4934666507850243,approved,Truck,Severe,['Hood'],reject
CLM00188,2024-08-21 23:17:13.384737,3561.6021789822207,10.714197011870416,1.8642869480349615,approved,Truck,Minor,"['Door Front Right', 'Headlight Left']",reject
CLM00189,2024-08-22 23:17:13.384737,9353.087475551994,26.337916130176154,6.028560214437189,pending,Sedan,Moderate,['Fender Left'],approve
CLM00190,2024-08-23 23:17:13.384737,6920.174860385643,11.851799239725725,2.3229123369163873,approved,SUV,Severe,['Rear Bumper'],reject
CLM00191,2024-08-24 23:17:13.384737,3469.8254833760952,33.600442315895954,0.8116245024158851,approved,Truck,Minor,"['Hood', 'Rear Bumper']",reject
CLM00192,2024-08-25 23:17:13.384737,3523.975108774154,14.961837306994354,0.16517555845333906,rejected,Sedan,Severe,"['Headlight Right', 'Headlight Right']",approve
CLM00193,2024-08-26 23:17:13.384737,3771.6250218880173,21.415236793207356,3.94393240540301,approved,Van,Minor,"['Door Front Right', 'Front Bumper', 'Headlight Right']",approve
CLM00194,2024-08-27 23:17:13.384737,5026.380580393262,23.885595982549255,8.460260326464732,pending,Sedan,Minor,['Headlight Right'],approve
CLM00195,2024-08-28 23:17:13.384737,4213.075931288423,2.5037891769524103,6.893471136381548,pending,SUV,Moderate,['Windshield'],approve
CLM00196,2024-08-29 23:17:13.384737,5621.411499523553,3.5853954338204765,2.0821138349688724,approved,Truck,Moderate,['Door Front Right'],reject
CLM00197,2024-08-30 23:17:13.384737,3307.4776090160435,3.973665035849804,1.305288340906182,approved,SUV,Minor,"['Windshield', 'Door Front Right', 'Windshield']",review
CLM00198,2024-08-31 23:17:13.384737,7825.062594024969,22.09615859392511,1.7534128648884248,approved,Sedan,Minor,['Fender Right'],approve
CLM00199,2024-09-01 23:17:13.384737,3275.073582396213,8.050708472525473,3.5894765190649176,rejected,Sedan,Minor,"['Headlight Right', 'Rear Bumper']",approve
CLM00200,2024-09-02 23:17:13.384737,3837.7600415879474,34.07090258437695,0.20795148771313895,approved,SUV,Severe,"['Fender Left', 'Fender Right']",approve
CLM00201,2024-09-03 23:17:13.384737,4127.401800748616,28.591633413551055,2.8518170191489163,approved,Van,Severe,"['Door Front Right', 'Hood']",approve
CLM00202,2024-09-04 23:17:13.384737,5922.782039908235,7.169568356590457,4.082842857378739,approved,Van,Minor,"['Headlight Left', 'Headlight Left']",reject
CLM00203,2024-09-05 23:17:13.384737,5124.66455616651,23.251126527423718,1.238566737487253,approved,Sedan,Moderate,"['Door Front Left', 'Hood']",review
CLM00204,2024-09-06 23:17:13.384737,4339.537729008735,19.69984693784448,3.3270024776634517,approved,SUV,Minor,"['Door Front Right', 'Headlight Right']",reject
CLM00205,2024-09-07 23:17:13.384737,5300.80483150814,29.49229802839104,4.38735320065775,approved,Sedan,Severe,"['Fender Left', 'Hood']",review
CLM00206,2024-09-08 23:17:13.384737,2872.6831251528247,31.589616964550476,2.946152323652211,approved,Truck,Minor,['Rear Bumper'],approve
CLM00207,2024-09-09 23:17:13.384737,4673.946069203379,24.372888946763258,4.57909576263947,approved,Van,Severe,"['Fender Right', 'Door Front Left']",approve
CLM00208,2024-09-10 23:17:13.384737,5209.011090480028,27.945608716009918,5.9611697093633875,pending,SUV,Critical,['Door Front Left'],approve
CLM00209,2024-09-11 23:17:13.384737,5222.41966051051,8.435393562836984,1.287523160069892,approved,Truck,Minor,"['Rear Bumper', 'Front Bumper', 'Fender Left']",approve
CLM00210,2024-09-12 23:17:13.384737,4437.80669039771,8.829060731201617,0.7939468552937322,approved,SUV,Moderate,['Headlight Right'],reject
CLM00211,2024-09-13 23:17:13.384737,5466.659325650076,17.873021546171902,1.157348117678961,approved,Sedan,Critical,"['Door Front Right', 'Door Front Right', 'Front Bumper']",approve
CLM00212,2024-09-14 23:17:13.384737,4699.639720727143,10.237996938306287,10.464235882756803,pending,Sedan,Minor,['Headlight Left'],review
CLM00213,2024-09-15 23:17:13.384737,6280.407865139099,7.8689851020987245,5.9240030937367525,pending,Sedan,Moderate,"['Fender Left', 'Hood']",approve
CLM00214,2024-09-16 23:17:13.384737,7576.410510913561,1.0778771599576948,1.6837480150554693,pending,SUV,Moderate,['Headlight Left'],approve
CLM00215,2024-09-17 23:17:13.384737,7350.730048374236,64.77059354961658,7.250190885525467,pending,Truck,Critical,"['Rear Bumper', 'Hood']",approve
CLM00216,2024-09-18 23:17:13.384737,6786.286088017775,5.530509425510574,0.45757472994395015,rejected,Sedan,Moderate,"['Fender Left', 'Hood', 'Windshield']",approve
CLM00217,2024-09-19 23:17:13.384737,2416.6729172154082,31.310666494073708,1.5551827538313066,approved,Sedan,Moderate,['Windshield'],approve
CLM00218,2024-09-20 23:17:13.384737,4269.778327629796,5.541742692412614,1.652491723115191,approved,Van,Severe,['Front Bumper'],approve
CLM00219,2024-09-21 23:17:13.384737,4109.902252706415,16.338833394519405,1.0572730718986387,approved,Sedan,Moderate,"['Front Bumper', 'Headlight Left', 'Fender Right']",reject
CLM00220,2024-09-22 23:17:13.384737,6783.583868708805,12.681937390488882,7.474677599632304,pending,Sedan,Moderate,"['Fender Left', 'Rear Bumper', 'Headlight Left']",approve
CLM00221,2024-09-23 23:17:13.384737,6990.754747221022,15.033163057639026,1.661074318395676,approved,Van,Severe,"['Hood', 'Windshield', 'Headlight Right']",approve
CLM00222,2024-09-24 23:17:13.384737,6159.435652758724,8.952753859059584,2.8654869555940516,approved,SUV,Moderate,"['Fender Left', 'Hood', 'Fender Right']",approve
CLM00223,2024-09-25 23:17:13.384737,3808.8170321646885,5.6227767853836585,3.876046486588698,pending,Sedan,Minor,['Hood'],review
CLM00224,2024-09-26 23:17:13.384737,4430.903623999349,13.033182766746492,4.951975683833393,approved,Sedan,Moderate,"['Windshield', 'Windshield']",review
CLM00225,2024-09-27 23:17:13.384737,6187.059809752012,32.663596346991255,1.534748479866676,approved,SUV,Minor,"['Fender Left', 'Headlight Left']",reject
CLM00226,2024-09-28 23:17:13.384737,5145.831067563657,11.647212256865085,2.3906973400905187,approved,Sedan,Moderate,"['Fender Left', 'Door Front Left']",reject
CLM00227,2024-09-29 23:17:13.384737,2519.6259956086556,12.54913842959169,4.44823815019598,approved,Van,Moderate,"['Headlight Right', 'Fender Right', 'Door Front Left']",reject
CLM00228,2024-09-30 23:17:13.384737,3285.2532206808223,2.716512129678433,3.4498071250274176,approved,Sedan,Minor,['Door Front Right'],approve
CLM00229,2024-10-01 23:17:13.384737,4750.922529406274,22.658443949696398,2.1306849758161848,approved,SUV,Minor,"['Front Bumper', 'Fender Left']",approve
CLM00230,2024-10-02 23:17:13.384737,5799.6007678820915,8.035914707691584,1.7017796658904192,rejected,SUV,Minor,['Door Front Right'],reject
CLM00231,2024-10-03 23:17:13.384737,2995.7723714957515,20.864695637713666,0.17168230673543414,approved,Sedan,Minor,"['Front Bumper', 'Door Front Left', 'Headlight Left']",approve
CLM00232,2024-10-04 23:17:13.384737,4678.328500179024,4.279676181786502,8.413332768612127,pending,Sedan,Moderate,"['Fender Right', 'Front Bumper', 'Headlight Right']",approve
CLM00233,2024-10-05 23:17:13.384737,5477.241143339316,5.960389870934807,5.924671900736279,pending,Sedan,Severe,['Rear Bumper'],review
CLM00234,2024-10-06 23:17:13.384737,4795.67730041113,11.127249333540773,4.62528880158201,pending,Sedan,Minor,"['Front Bumper', 'Windshield']",approve
CLM00235,2024-10-07 23:17:13.384737,5027.381171062213,3.7683801970190207,0.9961416348566948,pending,Sedan,Minor,"['Fender Right', 'Rear Bumper', 'Fender Right']",reject
CLM00236,2024-10-08 23:17:13.384737,3922.3419864148696,11.32022999021082,2.0781842574914613,approved,SUV,Critical,"['Door Front Right', 'Front Bumper', 'Headlight Right']",approve
CLM00237,2024-10-09 23:17:13.384737,3718.462033898318,17.869796345011917,2.3397441557686824,approved,Compact,Severe,"['Fender Right', 'Windshield', 'Headlight Right']",approve
CLM00238,2024-10-10 23:17:13.384737,4953.908774949943,12.600306907609829,2.073926687293281,approved,SUV,Severe,"['Headlight Right', 'Fender Left', 'Headlight Left']",approve
CLM00239,2024-10-11 23:17:13.384737,3927.850820744895,20.76598008891971,3.638813123688601,rejected,Truck,Critical,['Headlight Right'],approve
CLM00240,2024-10-12 23:17:13.384737,6709.796314227301,23.36751172634472,2.600212551708525,approved,Van,Moderate,['Rear Bumper'],review
CLM00241,2024-10-13 23:17:13.384737,4992.012148870772,17.580508251589695,3.8948917875925844,approved,SUV,Minor,"['Door Front Right', 'Fender Left']",approve
CLM00242,2024-10-14 23:17:13.384737,5583.579499978235,17.85402490524161,6.366784441057384,pending,SUV,Moderate,"['Door Front Left', 'Headlight Right']",approve
CLM00243,2024-10-15 23:17:13.384737,6505.54422263026,17.280663215036913,6.066293784139921,pending,Sedan,Minor,['Front Bumper'],approve
CLM00244,2024-10-16 23:17:13.384737,3990.4062267420063,10.964057554698401,2.7067614652069234,approved,Sedan,Minor,"['Door Front Left', 'Rear Bumper']",approve
CLM00245,2024-10-17 23:17:13.384737,8017.950629414665,5.817104144314166,1.4606343068026917,approved,Sedan,Minor,['Windshield'],approve
CLM00246,2024-10-18 23:17:13.384737,4901.309897987655,4.089782304388624,2.25349165318672,approved,SUV,Severe,['Headlight Right'],reject
CLM00247,2024-10-19 23:17:13.384737,5082.614464794983,31.196892122565178,2.0106687370322276,approved,Van,Severe,"['Rear Bumper', 'Fender Left']",approve
CLM00248,2024-10-20 23:17:13.384737,1790.3428790465746,6.618361032389991,6.128106393646129,pending,SUV,Severe,"['Door Front Left', 'Headlight Right']",review
CLM00249,2024-10-21 23:17:13.384737,4941.602255908649,1.2940500015367498,2.8337215593326848,approved,Truck,Moderate,['Headlight Left'],reject
CLM00250,2024-10-22 23:17:13.384737,6825.569865537501,4.306879900963428,2.615262083424346,approved,Truck,Minor,['Fender Right'],approve
CLM00251,2024-10-23 23:17:13.384737,4386.681568697516,11.28612845721174,3.175581836093522,rejected,Sedan,Critical,"['Headlight Right', 'Windshield', 'Front Bumper']",review
CLM00252,2024-10-24 23:17:13.384737,6977.742008830306,11.546133559389782,10.320100532179012,pending,Sedan,Minor,['Fender Left'],review
CLM00253,2024-10-25 23:17:13.384737,5106.619618204082,43.330867197144876,2.9930615669183056,rejected,Truck,Severe,['Fender Left'],approve
CLM00254,2024-10-26 23:17:13.384737,6485.299968832295,7.861213868973531,2.7004740713709405,approved,Sedan,Minor,"['Headlight Left', 'Hood', 'Rear Bumper']",approve
CLM00255,2024-10-27 23:17:13.384737,5181.388843374856,10.474411785526295,1.8999729390755764,approved,Sedan,Minor,['Fender Left'],reject
CLM00256,2024-10-28 23:17:13.384737,4957.281228680593,12.628008984624895,1.3967068282007935,approved,Sedan,Minor,"['Hood', 'Fender Right']",approve
CLM00257,2024-10-29 23:17:13.384737,5962.139236540184,27.413138548184968,4.241813493657212,approved,SUV,Severe,"['Hood', 'Door Front Right', 'Fender Right']",reject
CLM00258,2024-10-30 23:17:13.384737,4542.613313270569,10.35557849371124,1.9919456508324174,rejected,Truck,Minor,['Fender Right'],approve
CLM00259,2024-10-31 23:17:13.384737,3904.70789402436,37.966755416465354,3.9088211604505907,pending,Sedan,Minor,"['Front Bumper', 'Door Front Right', 'Headlight Left']",approve
CLM00260,2024-11-01 23:17:13.384737,3837.611940616905,9.794489296049694,4.869469412696508,pending,Compact,Severe,"['Headlight Left', 'Fender Left', 'Rear Bumper']",approve
CLM00261,2024-11-02 23:17:13.384737,5036.358092942805,12.394618824120004,2.6719390649073773,rejected,Van,Moderate,"['Headlight Left', 'Headlight Right']",approve
CLM00262,2024-11-03 23:17:13.384737,5584.129759985423,10.994795137092378,4.483689745181302,approved,Sedan,Minor,['Rear Bumper'],reject
CLM00263,2024-11-04 23:17:13.384737,6034.3125755747305,10.825449801271382,4.7580284394476635,approved,Truck,Minor,"['Door Front Left', 'Door Front Right']",review
CLM00264,2024-11-05 23:17:13.384737,1456.9997238300516,9.080106099394415,4.880084417348151,approved,Truck,Moderate,"['Rear Bumper', 'Door Front Left']",reject
CLM00265,2024-11-06 23:17:13.384737,2607.7930783482097,30.46222462335405,7.312803586072544,pending,Sedan,Moderate,"['Headlight Right', 'Headlight Right', 'Fender Right']",approve
CLM00266,2024-11-07 23:17:13.384737,5493.24940926927,21.014457686169067,14.53628168821182,pending,SUV,Moderate,['Rear Bumper'],approve
CLM00267,2024-11-08 23:17:13.384737,5116.834868278195,3.98156878171159,1.989461397311537,approved,Truck,Minor,"['Headlight Right', 'Headlight Left', 'Door Front Left']",approve
CLM00268,2024-11-09 23:17:13.384737,5598.408280605813,40.81304216216237,1.1458602086997232,pending,SUV,Severe,"['Fender Left', 'Windshield', 'Door Front Right']",reject
CLM00269,2024-11-10 23:17:13.384737,2941.934826109912,4.845126358798385,0.9972383956574085,approved,SUV,Minor,['Hood'],approve
CLM00270,2024-11-11 23:17:13.384737,6810.878150845638,18.332375614084512,1.417516589822047,approved,Van,Minor,"['Headlight Right', 'Door Front Left']",approve
CLM00271,2024-11-12 23:17:13.384737,4810.173867945376,24.272142512644695,2.654713049434298,approved,Compact,Minor,"['Fender Left', 'Fender Right']",approve
CLM00272,2024-11-13 23:17:13.384737,4423.954063151056,12.683253257586319,2.921786628814647,approved,SUV,Critical,"['Door Front Left', 'Headlight Left', 'Door Front Right']",approve
CLM00273,2024-11-14 23:17:13.384737,4919.141532679745,25.737303085553386,3.2103446032878753,pending,Sedan,Minor,"['Door Front Right', 'Fender Right', 'Front Bumper']",approve
CLM00274,2024-11-15 23:17:13.384737,7755.753913849391,26.394668272542827,4.417154407912234,rejected,SUV,Minor,"['Fender Right', 'Fender Left', 'Hood']",approve
CLM00275,2024-11-16 23:17:13.384737,4898.189414371872,38.71797227297528,2.7147995905088447,rejected,Van,Minor,"['Hood', 'Door Front Right']",approve
CLM00276,2024-11-17 23:17:13.384737,4886.508265275469,38.59994085357821,1.964521943811712,approved,Sedan,Moderate,['Windshield'],approve
CLM00277,2024-11-18 23:17:13.384737,4273.5661032732005,3.18200628526131,8.057250148499817,pending,Sedan,Minor,['Hood'],approve
CLM00278,2024-11-19 23:17:13.384737,4368.402336972845,20.866836583658927,4.5311780408436455,approved,Sedan,Critical,"['Rear Bumper', 'Rear Bumper', 'Door Front Right']",approve
CLM00279,2024-11-20 23:17:13.384737,5561.269653185915,22.106978970268123,1.9811836741839304,pending,Truck,Severe,['Rear Bumper'],review
CLM00280,2024-11-21 23:17:13.384737,5293.209107478952,3.489349483754807,3.8962984679873047,rejected,Truck,Moderate,"['Front Bumper', 'Door Front Right', 'Fender Left']",review
CLM00281,2024-11-22 23:17:13.384737,5468.054970319276,11.810153360558248,0.8736274752382184,rejected,Sedan,Critical,"['Hood', 'Rear Bumper', 'Headlight Left']",review
CLM00282,2024-11-23 23:17:13.384737,4401.025025122126,19.819353686256925,8.729694956316832,pending,Sedan,Moderate,['Fender Right'],approve
CLM00283,2024-11-24 23:17:13.384737,4721.955440706662,20.542571514695577,5.399097882393624,pending,Sedan,Minor,"['Door Front Right', 'Fender Left', 'Door Front Left']",approve
CLM00284,2024-11-25 23:17:13.384737,4134.801036293661,8.64060453940825,9.342644733917936,pending,SUV,Severe,"['Headlight Right', 'Door Front Right']",approve
CLM00285,2024-11-26 23:17:13.384737,6074.95686694722,21.3171313210826,3.131909857080197,approved,Compact,Moderate,"['Fender Left', 'Rear Bumper']",reject
CLM00286,2024-11-27 23:17:13.384737,5578.234946566498,6.848590698768704,3.8266186906749655,approved,Sedan,Severe,"['Windshield', 'Door Front Right', 'Door Front Right']",reject
CLM00287,2024-11-28 23:17:13.384737,4973.608464071063,18.85613875980069,0.7154643811545761,approved,Sedan,Moderate,"['Fender Left', 'Hood']",reject
CLM00288,2024-11-29 23:17:13.384737,7899.195993718824,28.258465649075433,3.205381849965541,approved,Truck,Severe,"['Door Front Left', 'Front Bumper']",approve
CLM00289,2024-11-30 23:17:13.384737,5213.712633481018,2.5844220622812544,0.9839854174212846,approved,Sedan,Severe,"['Fender Left', 'Fender Right']",approve
CLM00290,2024-12-01 23:17:13.384737,6253.621258402262,9.114556910507185,3.5788107836872096,pending,SUV,Moderate,"['Door Front Right', 'Windshield', 'Rear Bumper']",approve
CLM00291,2024-12-02 23:17:13.384737,2240.2168695333085,10.670615736252277,4.142274035659222,approved,Sedan,Minor,['Front Bumper'],reject
CLM00292,2024-12-03 23:17:13.384737,4226.661975526797,1.846740095365213,0.6926434795201256,approved,Sedan,Severe,"['Door Front Right', 'Headlight Left']",approve
CLM00293,2024-12-04 23:17:13.384737,2595.702559736511,9.322402460796036,7.670499507488135,pending,Truck,Severe,"['Fender Right', 'Fender Left', 'Door Front Left']",approve
CLM00294,2024-12-05 23:17:13.384737,5519.394097312527,9.408495898004032,4.152950030948428,approved,Compact,Critical,"['Fender Right', 'Fender Left']",reject
CLM00295,2024-12-06 23:17:13.384737,4590.123134922782,18.8742607074205,4.70567507304043,rejected,SUV,Critical,"['Hood', 'Headlight Right', 'Hood']",approve
CLM00296,2024-12-07 23:17:13.384737,4522.351374694172,12.53168556664352,7.034713986017147,pending,Sedan,Critical,"['Fender Left', 'Door Front Left', 'Door Front Left']",approve
CLM00297,2024-12-08 23:17:13.384737,6988.099254916009,7.551157165608638,6.757094073926486,pending,Van,Moderate,['Fender Right'],approve
CLM00298,2024-12-09 23:17:13.384737,3413.9677392309427,13.850957938217496,2.7443426174723684,approved,SUV,Moderate,"['Door Front Right', 'Fender Right']",review
CLM00299,2024-12-10 23:17:13.384737,5260.6162698546705,3.678202099353762,6.355734112963338,pending,Sedan,Minor,"['Hood', 'Rear Bumper', 'Door Front Right']",approve
CLM00300,2024-12-11 23:17:13.384737,6922.145010508439,16.66418589907784,2.8967562370940407,approved,Sedan,Minor,"['Door Front Right', 'Windshield']",reject
CLM00301,2024-12-12 23:17:13.384737,3977.313485546625,6.71521290303228,2.944891137461473,approved,Sedan,Minor,"['Fender Left', 'Windshield', 'Hood']",reject
CLM00302,2024-12-13 23:17:13.384737,6446.247659016136,13.214115781006905,5.888698874814381,pending,SUV,Minor,"['Windshield', 'Rear Bumper', 'Headlight Left']",review
CLM00303,2024-12-14 23:17:13.384737,7440.208074943369,6.139884599858161,1.1873023411274335,approved,Sedan,Minor,"['Windshield', 'Door Front Right', 'Fender Left']",approve
CLM00304,2024-12-15 23:17:13.384737,5266.560613598879,14.776903720061535,4.845833051082083,pending,Truck,Critical,"['Rear Bumper', 'Windshield', 'Headlight Left']",approve
CLM00305,2024-12-16 23:17:13.384737,5200.747073052365,32.60558658372096,5.411191186857688,pending,Sedan,Critical,"['Headlight Left', 'Door Front Right']",reject
CLM00306,2024-12-17 23:17:13.384737,5129.992447717424,33.66989279035543,6.44345215887151,pending,Sedan,Moderate,"['Fender Left', 'Fender Left']",approve
CLM00307,2024-12-18 23:17:13.384737,1043.911397307332,16.54256934109954,8.63265620324807,pending,Van,Critical,"['Headlight Left', 'Hood']",approve
CLM00308,2024-12-19 23:17:13.384737,3756.3411863645583,11.883950041597178,2.530426057003434,approved,SUV,Moderate,['Fender Right'],reject
CLM00309,2024-12-20 23:17:13.384737,4203.924719869228,35.81001665848235,9.828483593129098,pending,Sedan,Minor,"['Door Front Left', 'Fender Left']",approve
CLM00310,2024-12-21 23:17:13.384737,4339.174791525153,29.086601402161282,5.56729150842671,pending,Sedan,Moderate,"['Door Front Right', 'Fender Right']",approve
CLM00311,2024-12-22 23:17:13.384737,7322.956184725573,4.180125618524267,4.189307343000917,rejected,Sedan,Severe,['Hood'],approve
CLM00312,2024-12-23 23:17:13.384737,4133.916958462667,13.316432367202225,1.9073280541787752,approved,Van,Moderate,"['Hood', 'Fender Left']",approve
CLM00313,2024-12-24 23:17:13.384737,6146.7123060224485,9.980111089743145,2.376344709773158,approved,Sedan,Severe,"['Headlight Left', 'Door Front Left']",approve
CLM00314,2024-12-25 23:17:13.384737,1761.4785216447112,11.163536813994952,6.617274565323085,pending,Sedan,Moderate,['Headlight Right'],reject
CLM00315,2024-12-26 23:17:13.384737,5587.579523322875,22.441601635497367,13.038547716212761,pending,Truck,Critical,['Hood'],review
CLM00316,2024-12-27 23:17:13.384737,6141.708576292465,8.131624293735083,0.986855518212239,approved,Sedan,Moderate,['Door Front Left'],approve
CLM00317,2024-12-28 23:17:13.384737,9558.507916022312,12.715254658136764,2.660035168732388,approved,Sedan,Minor,"['Fender Right', 'Front Bumper', 'Headlight Left']",approve
CLM00318,2024-12-29 23:17:13.384737,5669.861058125356,34.95499716666262,1.661936582968682,approved,Truck,Minor,['Windshield'],approve
CLM00319,2024-12-30 23:17:13.384737,6909.998496156477,27.320366168950766,2.882620598163958,approved,Sedan,Moderate,"['Fender Right', 'Fender Left', 'Fender Left']",reject
CLM00320,2024-12-31 23:17:13.384737,5028.995627552401,32.94440882816036,0.9169450775295334,pending,Truck,Minor,"['Rear Bumper', 'Door Front Right']",reject
CLM00321,2025-01-01 23:17:13.384737,3234.0614302441995,12.911890274339152,2.8326647207787135,approved,Van,Minor,"['Door Front Left', 'Rear Bumper', 'Door Front Left']",approve
CLM00322,2025-01-02 23:17:13.384737,4967.072925934079,21.234987683999297,6.410889131863547,pending,Sedan,Minor,"['Door Front Left', 'Door Front Right', 'Door Front Left']",approve
CLM00323,2025-01-03 23:17:13.384737,5273.131995943951,13.104470040320074,2.8394057292796955,rejected,SUV,Moderate,['Hood'],approve
CLM00324,2025-01-04 23:17:13.384737,3391.1063132268964,9.33528793279904,2.0393232174966216,approved,SUV,Severe,['Door Front Left'],approve
CLM00325,2025-01-05 23:17:13.384737,5415.991570410007,23.600916442532142,12.766601190323694,pending,Sedan,Minor,"['Rear Bumper', 'Front Bumper', 'Fender Right']",approve
CLM00326,2025-01-06 23:17:13.384737,6589.948725165142,2.634752396173604,5.225700678177481,pending,SUV,Moderate,"['Front Bumper', 'Fender Left']",approve
CLM00327,2025-01-07 23:17:13.384737,7154.92369817443,10.677754307741251,1.4959392394332214,approved,SUV,Moderate,"['Hood', 'Front Bumper']",approve
CLM00328,2025-01-08 23:17:13.384737,4722.68994458544,9.639279858312891,3.4817201349537963,pending,Sedan,Minor,['Door Front Left'],approve
CLM00329,2025-01-09 23:17:13.384737,5969.650715960017,18.102814146542638,0.9480101873218979,approved,Sedan,Severe,"['Fender Right', 'Fender Left']",reject
CLM00330,2025-01-10 23:17:13.384737,6916.986095393292,19.179146661744088,3.0280027222002732,pending,Truck,Minor,"['Fender Right', 'Headlight Left', 'Door Front Left']",reject
CLM00331,2025-01-11 23:17:13.384737,6126.330882376964,13.27758098037374,6.873081814015489,pending,Sedan,Critical,['Hood'],approve
CLM00332,2025-01-12 23:17:13.384737,2613.590124528845,3.572866102601852,4.740834018003298,approved,SUV,Moderate,"['Headlight Right', 'Headlight Right', 'Headlight Left']",review
CLM00333,2025-01-13 23:17:13.384737,6705.739256209163,25.47816250053566,2.4007307539584684,approved,SUV,Severe,['Rear Bumper'],approve
CLM00334,2025-01-14 23:17:13.384737,6350.68767460529,18.032710393959437,1.8458583311300847,approved,Sedan,Severe,"['Rear Bumper', 'Door Front Left', 'Headlight Right']",approve
CLM00335,2025-01-15 23:17:13.384737,4472.35659068778,28.820392828308332,8.146427307650498,pending,Sedan,Minor,"['Headlight Right', 'Windshield', 'Door Front Left']",review
CLM00336,2025-01-16 23:17:13.384737,4588.732912898492,34.10244911099877,4.616981706545427,approved,Truck,Moderate,"['Hood', 'Door Front Right']",approve
CLM00337,2025-01-17 23:17:13.384737,4397.571543496433,7.014867291612839,4.139053468806179,approved,Sedan,Minor,"['Front Bumper', 'Front Bumper']",approve
CLM00338,2025-01-18 23:17:13.384737,5021.354322529785,26.42575410162039,5.452995607181133,pending,Van,Moderate,"['Rear Bumper', 'Fender Left', 'Headlight Right']",review
CLM00339,2025-01-19 23:17:13.384737,4922.443529041784,10.01657207600065,1.1229761318035607,rejected,SUV,Severe,"['Door Front Left', 'Fender Left']",approve
CLM00340,2025-01-20 23:17:13.384737,3459.506862158093,27.224043141421756,1.9147065615492642,approved,SUV,Minor,['Fender Left'],approve
CLM00341,2025-01-21 23:17:13.384737,4488.3093906310805,15.649936387997329,6.459559307877514,pending,SUV,Critical,['Headlight Left'],reject
CLM00342,2025-01-22 23:17:13.384737,5065.758973959111,4.130770357237826,11.338026530719356,pending,Sedan,Moderate,['Door Front Right'],reject
CLM00343,2025-01-23 23:17:13.384737,4694.186466813405,25.932788792619522,4.289095209737843,approved,Sedan,Moderate,"['Rear Bumper', 'Headlight Left', 'Door Front Right']",review
CLM00344,2025-01-24 23:17:13.384737,3988.886954572714,15.780495524300362,3.9448014430180978,rejected,Truck,Minor,"['Hood', 'Front Bumper', 'Windshield']",reject
CLM00345,2025-01-25 23:17:13.384737,7743.864944393707,20.890015792696854,6.211708987688484,pending,SUV,Moderate,"['Front Bumper', 'Front Bumper', 'Hood']",reject
CLM00346,2025-01-26 23:17:13.384737,2734.345615162123,2.4005609464904794,3.0001637189576824,approved,SUV,Minor,"['Windshield', 'Fender Left', 'Hood']",approve
CLM00347,2025-01-27 23:17:13.384737,5507.142680998627,17.528334068120756,0.9948915781660755,approved,Van,Critical,['Headlight Left'],approve
CLM00348,2025-01-28 23:17:13.384737,5830.662087553972,27.86337210729511,6.2360992958399635,pending,Compact,Minor,['Fender Right'],reject
CLM00349,2025-01-29 23:17:13.384737,7306.915444980734,6.936691358695081,1.86739028374558,pending,SUV,Minor,"['Headlight Right', 'Hood', 'Headlight Left']",review
CLM00350,2025-01-30 23:17:13.384737,7061.883040834686,1.3036633752554225,1.2306358132508841,approved,SUV,Moderate,"['Hood', 'Rear Bumper']",approve
CLM00351,2025-01-31 23:17:13.384737,5447.073283568257,15.850116079039855,1.670203025723026,rejected,Sedan,Moderate,['Headlight Left'],approve
